# X2 (y-model)  G=360  L=j/G  depth=30 cap=20000
# j i kill comps lambda maxoutdeg verdict
170 131 -1 20022 0.0000 0 CAP
170 132 -1 20607 0.0000 0 CAP
170 133 -1 21056 0.0000 0 CAP
170 134 -1 28194 0.0000 0 CAP
170 135 -1 20109 0.0000 0 CAP
170 136 -1 20599 0.0000 0 CAP
170 137 -1 22784 0.0000 0 CAP
170 138 -1 24731 0.0000 0 CAP
170 139 -1 27355 0.0000 0 CAP
170 140 -1 20550 0.0000 0 CAP
170 141 -1 22353 0.0000 0 CAP
170 142 -1 24531 0.0000 0 CAP
170 143 -1 26225 0.0000 0 CAP
170 144 -1 28211 0.0000 0 CAP
170 145 -1 28470 0.0000 0 CAP
170 146 -1 27738 0.0000 0 CAP
170 147 -1 25572 0.0000 0 CAP
170 148 -1 23900 0.0000 0 CAP
170 149 -1 21177 0.0000 0 CAP
170 150 -1 20922 0.0000 0 CAP
170 151 -1 20649 0.0000 0 CAP
170 152 -1 20710 0.0000 0 CAP
170 153 -1 20756 0.0000 0 CAP
170 154 -1 20183 0.0000 0 CAP
170 155 -1 20891 0.0000 0 CAP
170 156 -1 20997 0.0000 0 CAP
170 157 -1 21174 0.0000 0 CAP
170 158 -1 20770 0.0000 0 CAP
170 159 -1 26025 0.0000 0 CAP
170 160 -1 28036 0.0000 0 CAP
170 161 -1 28657 0.0000 0 CAP
170 162 -1 20142 0.0000 0 CAP
170 163 -1 27613 0.0000 0 CAP
170 164 -1 25995 0.0000 0 CAP
170 165 -1 21154 0.0000 0 CAP
170 166 -1 20795 0.0000 0 CAP
170 167 -1 21329 0.0000 0 CAP
170 168 -1 21054 0.0000 0 CAP
170 169 -1 21052 0.0000 0 CAP
170 170 -1 20418 0.0000 0 CAP
170 171 -1 20038 0.0000 0 CAP
170 172 -1 20039 0.0000 0 CAP
170 173 -1 28589 0.0000 0 CAP
170 174 -1 21084 0.0000 0 CAP
170 175 -1 21586 0.0000 0 CAP
170 176 -1 20712 0.0000 0 CAP
170 177 -1 20721 0.0000 0 CAP
170 178 -1 20648 0.0000 0 CAP
170 179 -1 20362 0.0000 0 CAP
170 180 -1 21001 0.0000 0 CAP
170 181 -1 21249 0.0000 0 CAP
170 182 -1 20735 0.0000 0 CAP
170 183 -1 20244 0.0000 0 CAP
170 184 -1 21232 0.0000 0 CAP
170 185 -1 21053 0.0000 0 CAP
170 186 -1 21603 0.0000 0 CAP
170 187 -1 22989 0.0000 0 CAP
170 188 -1 24205 0.0000 0 CAP
170 189 -1 25896 0.0000 0 CAP
170 190 -1 26494 0.0000 0 CAP
# row j=170 L=0.472222 n=191 KILL=0 CYCLE=0 FAT=0 CAP=191 certified=0 lambda[0.0000,0.0000]
171 0 -1 27201 0.0000 0 CAP
171 1 -1 25896 0.0000 0 CAP
171 2 -1 24472 0.0000 0 CAP
171 3 -1 22989 0.0000 0 CAP
171 4 -1 23138 0.0000 0 CAP
171 5 -1 22654 0.0000 0 CAP
171 6 -1 23070 0.0000 0 CAP
171 7 -1 21746 0.0000 0 CAP
171 8 -1 22679 0.0000 0 CAP
171 9 -1 22664 0.0000 0 CAP
171 10 -1 23293 0.0000 0 CAP
171 11 -1 21905 0.0000 0 CAP
171 12 -1 22181 0.0000 0 CAP
171 13 -1 22425 0.0000 0 CAP
171 14 -1 23039 0.0000 0 CAP
171 15 -1 23126 0.0000 0 CAP
171 16 -1 22776 0.0000 0 CAP
171 17 -1 21180 0.0000 0 CAP
171 18 -1 21214 0.0000 0 CAP
171 19 -1 22052 0.0000 0 CAP
171 20 -1 23075 0.0000 0 CAP
171 21 -1 22667 0.0000 0 CAP
171 22 -1 22858 0.0000 0 CAP
171 23 -1 22897 0.0000 0 CAP
171 24 -1 22667 0.0000 0 CAP
171 25 -1 22667 0.0000 0 CAP
171 26 -1 27613 0.0000 0 CAP
171 27 -1 21011 0.0000 0 CAP
171 28 -1 21571 0.0000 0 CAP
171 29 -1 20458 0.0000 0 CAP
171 30 -1 22907 0.0000 0 CAP
171 31 -1 22832 0.0000 0 CAP
171 32 -1 22665 0.0000 0 CAP
171 33 -1 22666 0.0000 0 CAP
171 34 -1 22667 0.0000 0 CAP
171 35 -1 23041 0.0000 0 CAP
171 36 -1 21741 0.0000 0 CAP
171 37 -1 22452 0.0000 0 CAP
171 38 -1 22201 0.0000 0 CAP
171 39 -1 22870 0.0000 0 CAP
171 40 -1 22762 0.0000 0 CAP
171 41 -1 23012 0.0000 0 CAP
171 42 -1 22860 0.0000 0 CAP
171 43 -1 27738 0.0000 0 CAP
171 44 -1 20247 0.0000 0 CAP
171 45 -1 20616 0.0000 0 CAP
171 46 -1 28211 0.0000 0 CAP
171 47 -1 26225 0.0000 0 CAP
171 48 -1 24531 0.0000 0 CAP
171 49 -1 22353 0.0000 0 CAP
171 50 -1 20550 0.0000 0 CAP
171 51 -1 27355 0.0000 0 CAP
171 52 -1 24731 0.0000 0 CAP
171 53 -1 23717 0.0000 0 CAP
171 54 -1 24478 0.0000 0 CAP
171 55 -1 23012 0.0000 0 CAP
171 56 -1 22640 0.0000 0 CAP
171 57 -1 23630 0.0000 0 CAP
171 58 -1 22544 0.0000 0 CAP
171 59 -1 23736 0.0000 0 CAP
171 60 -1 22074 0.0000 0 CAP
171 61 -1 23829 0.0000 0 CAP
171 62 -1 23571 0.0000 0 CAP
171 63 -1 24338 0.0000 0 CAP
171 64 -1 25022 0.0000 0 CAP
171 65 -1 23924 0.0000 0 CAP
171 66 -1 23398 0.0000 0 CAP
171 67 -1 26987 0.0000 0 CAP
171 68 -1 23133 0.0000 0 CAP
171 69 -1 23326 0.0000 0 CAP
171 70 -1 23929 0.0000 0 CAP
171 71 -1 23656 0.0000 0 CAP
171 72 -1 22343 0.0000 0 CAP
171 73 -1 24015 0.0000 0 CAP
171 74 -1 27160 0.0000 0 CAP
171 75 -1 27692 0.0000 0 CAP
171 76 -1 22612 0.0000 0 CAP
171 77 -1 22644 0.0000 0 CAP
171 78 -1 22802 0.0000 0 CAP
171 79 -1 20428 0.0000 0 CAP
171 80 -1 27677 0.0000 0 CAP
171 81 -1 24017 0.0000 0 CAP
171 82 -1 24403 0.0000 0 CAP
171 83 -1 23982 0.0000 0 CAP
171 84 -1 23900 0.0000 0 CAP
171 85 -1 23527 0.0000 0 CAP
171 86 -1 23843 0.0000 0 CAP
171 87 -1 23805 0.0000 0 CAP
171 88 -1 28258 0.0000 0 CAP
171 89 -1 23264 0.0000 0 CAP
171 90 -1 23496 0.0000 0 CAP
171 91 -1 23270 0.0000 0 CAP
171 92 -1 23278 0.0000 0 CAP
171 93 -1 22760 0.0000 0 CAP
171 94 -1 22884 0.0000 0 CAP
171 95 -1 22884 0.0000 0 CAP
171 96 -1 22760 0.0000 0 CAP
171 97 -1 23278 0.0000 0 CAP
171 98 -1 23270 0.0000 0 CAP
171 99 -1 23496 0.0000 0 CAP
171 100 -1 23264 0.0000 0 CAP
171 101 -1 28258 0.0000 0 CAP
171 102 -1 23805 0.0000 0 CAP
171 103 -1 23843 0.0000 0 CAP
171 104 -1 23527 0.0000 0 CAP
171 105 -1 23900 0.0000 0 CAP
171 106 -1 23982 0.0000 0 CAP
171 107 -1 24403 0.0000 0 CAP
171 108 -1 24017 0.0000 0 CAP
171 109 -1 27677 0.0000 0 CAP
171 110 -1 20428 0.0000 0 CAP
171 111 -1 22802 0.0000 0 CAP
171 112 -1 22644 0.0000 0 CAP
171 113 -1 22612 0.0000 0 CAP
171 114 -1 27692 0.0000 0 CAP
171 115 -1 27160 0.0000 0 CAP
171 116 -1 24015 0.0000 0 CAP
171 117 -1 22343 0.0000 0 CAP
171 118 -1 23656 0.0000 0 CAP
171 119 -1 23929 0.0000 0 CAP
171 120 -1 23326 0.0000 0 CAP
171 121 -1 23133 0.0000 0 CAP
171 122 -1 26987 0.0000 0 CAP
171 123 -1 23398 0.0000 0 CAP
171 124 -1 23924 0.0000 0 CAP
171 125 -1 25022 0.0000 0 CAP
171 126 -1 24338 0.0000 0 CAP
171 127 -1 23571 0.0000 0 CAP
171 128 -1 23829 0.0000 0 CAP
171 129 -1 22074 0.0000 0 CAP
171 130 -1 23736 0.0000 0 CAP
171 131 -1 22544 0.0000 0 CAP
171 132 -1 23630 0.0000 0 CAP
171 133 -1 22640 0.0000 0 CAP
171 134 -1 23012 0.0000 0 CAP
171 135 -1 24478 0.0000 0 CAP
171 136 -1 23717 0.0000 0 CAP
171 137 -1 24731 0.0000 0 CAP
171 138 -1 27355 0.0000 0 CAP
171 139 -1 20550 0.0000 0 CAP
171 140 -1 22353 0.0000 0 CAP
171 141 -1 24531 0.0000 0 CAP
171 142 -1 26225 0.0000 0 CAP
171 143 -1 28211 0.0000 0 CAP
171 144 -1 20616 0.0000 0 CAP
171 145 -1 20247 0.0000 0 CAP
171 146 -1 27738 0.0000 0 CAP
171 147 -1 22860 0.0000 0 CAP
171 148 -1 23012 0.0000 0 CAP
171 149 -1 22762 0.0000 0 CAP
171 150 -1 22870 0.0000 0 CAP
171 151 -1 22201 0.0000 0 CAP
171 152 -1 22452 0.0000 0 CAP
171 153 -1 21741 0.0000 0 CAP
171 154 -1 23041 0.0000 0 CAP
171 155 -1 22667 0.0000 0 CAP
171 156 -1 22666 0.0000 0 CAP
171 157 -1 22665 0.0000 0 CAP
171 158 -1 22832 0.0000 0 CAP
171 159 -1 22907 0.0000 0 CAP
171 160 -1 20458 0.0000 0 CAP
171 161 -1 21571 0.0000 0 CAP
171 162 -1 21011 0.0000 0 CAP
171 163 -1 27613 0.0000 0 CAP
171 164 -1 22667 0.0000 0 CAP
171 165 -1 22667 0.0000 0 CAP
171 166 -1 22897 0.0000 0 CAP
171 167 -1 22858 0.0000 0 CAP
171 168 -1 22667 0.0000 0 CAP
171 169 -1 23075 0.0000 0 CAP
171 170 -1 22052 0.0000 0 CAP
171 171 -1 21214 0.0000 0 CAP
171 172 -1 21180 0.0000 0 CAP
171 173 -1 22776 0.0000 0 CAP
171 174 -1 23126 0.0000 0 CAP
171 175 -1 23039 0.0000 0 CAP
171 176 -1 22425 0.0000 0 CAP
171 177 -1 22181 0.0000 0 CAP
171 178 -1 21905 0.0000 0 CAP
171 179 -1 23293 0.0000 0 CAP
171 180 -1 22664 0.0000 0 CAP
171 181 -1 22679 0.0000 0 CAP
171 182 -1 21746 0.0000 0 CAP
171 183 -1 23070 0.0000 0 CAP
171 184 -1 22654 0.0000 0 CAP
171 185 -1 23138 0.0000 0 CAP
171 186 -1 22989 0.0000 0 CAP
171 187 -1 24472 0.0000 0 CAP
171 188 -1 25896 0.0000 0 CAP
171 189 -1 27201 0.0000 0 CAP
# row j=171 L=0.475000 n=190 KILL=0 CYCLE=0 FAT=0 CAP=190 certified=0 lambda[0.0000,0.0000]
172 0 -1 27201 0.0000 0 CAP
172 1 -1 25896 0.0000 0 CAP
172 2 -1 25024 0.0000 0 CAP
172 3 -1 24877 0.0000 0 CAP
172 4 -1 24809 0.0000 0 CAP
172 5 -1 24504 0.0000 0 CAP
172 6 -1 24660 0.0000 0 CAP
172 7 -1 23712 0.0000 0 CAP
172 8 -1 24098 0.0000 0 CAP
172 9 -1 25050 0.0000 0 CAP
172 10 -1 24978 0.0000 0 CAP
172 11 -1 23448 0.0000 0 CAP
172 12 -1 23913 0.0000 0 CAP
172 13 -1 24918 0.0000 0 CAP
172 14 -1 24581 0.0000 0 CAP
172 15 -1 24876 0.0000 0 CAP
172 16 -1 24614 0.0000 0 CAP
172 17 -1 23058 0.0000 0 CAP
172 18 -1 23252 0.0000 0 CAP
172 19 -1 24965 0.0000 0 CAP
172 20 -1 24738 0.0000 0 CAP
172 21 -1 24495 0.0000 0 CAP
172 22 -1 24436 0.0000 0 CAP
172 23 -1 24905 0.0000 0 CAP
172 24 -1 24184 0.0000 0 CAP
172 25 -1 23997 0.0000 0 CAP
172 26 -1 24885 0.0000 0 CAP
172 27 -1 22446 0.0000 0 CAP
172 28 -1 22303 0.0000 0 CAP
172 29 -1 24298 0.0000 0 CAP
172 30 -1 24452 0.0000 0 CAP
172 31 -1 24870 0.0000 0 CAP
172 32 -1 24161 0.0000 0 CAP
172 33 -1 24358 0.0000 0 CAP
172 34 -1 24933 0.0000 0 CAP
172 35 -1 24732 0.0000 0 CAP
172 36 -1 23461 0.0000 0 CAP
172 37 -1 23963 0.0000 0 CAP
172 38 -1 24540 0.0000 0 CAP
172 39 -1 24585 0.0000 0 CAP
172 40 -1 24621 0.0000 0 CAP
172 41 -1 24536 0.0000 0 CAP
172 42 -1 25039 0.0000 0 CAP
172 43 -1 20247 0.0000 0 CAP
172 44 -1 21305 0.0000 0 CAP
172 45 -1 20616 0.0000 0 CAP
172 46 -1 28211 0.0000 0 CAP
172 47 -1 26225 0.0000 0 CAP
172 48 -1 24531 0.0000 0 CAP
172 49 -1 22353 0.0000 0 CAP
172 50 -1 20550 0.0000 0 CAP
172 51 -1 26872 0.0000 0 CAP
172 52 -1 26179 0.0000 0 CAP
172 53 -1 27542 0.0000 0 CAP
172 54 -1 27567 0.0000 0 CAP
172 55 -1 26243 0.0000 0 CAP
172 56 -1 25214 0.0000 0 CAP
172 57 -1 26693 0.0000 0 CAP
172 58 -1 26547 0.0000 0 CAP
172 59 -1 24723 0.0000 0 CAP
172 60 -1 28082 0.0000 0 CAP
172 61 -1 26811 0.0000 0 CAP
172 62 -1 28207 0.0000 0 CAP
172 63 -1 28059 0.0000 0 CAP
172 64 -1 28327 0.0000 0 CAP
172 65 -1 27001 0.0000 0 CAP
172 66 -1 26022 0.0000 0 CAP
172 67 -1 27939 0.0000 0 CAP
172 68 -1 25755 0.0000 0 CAP
172 69 -1 26643 0.0000 0 CAP
172 70 -1 26752 0.0000 0 CAP
172 71 -1 26409 0.0000 0 CAP
172 72 -1 25895 0.0000 0 CAP
172 73 -1 27160 0.0000 0 CAP
172 74 -1 27692 0.0000 0 CAP
172 75 -1 22925 0.0000 0 CAP
172 76 -1 24459 0.0000 0 CAP
172 77 -1 24619 0.0000 0 CAP
172 78 -1 23210 0.0000 0 CAP
172 79 -1 20428 0.0000 0 CAP
172 80 -1 26697 0.0000 0 CAP
172 81 -1 26964 0.0000 0 CAP
172 82 -1 26910 0.0000 0 CAP
172 83 -1 26375 0.0000 0 CAP
172 84 -1 26627 0.0000 0 CAP
172 85 -1 26202 0.0000 0 CAP
172 86 -1 26472 0.0000 0 CAP
172 87 -1 27373 0.0000 0 CAP
172 88 -1 23852 0.0000 0 CAP
172 89 -1 25662 0.0000 0 CAP
172 90 -1 26313 0.0000 0 CAP
172 91 -1 25273 0.0000 0 CAP
172 92 -1 25766 0.0000 0 CAP
172 93 -1 25006 0.0000 0 CAP
172 94 -1 25206 0.0000 0 CAP
172 95 -1 25006 0.0000 0 CAP
172 96 -1 25766 0.0000 0 CAP
172 97 -1 25273 0.0000 0 CAP
172 98 -1 26313 0.0000 0 CAP
172 99 -1 25662 0.0000 0 CAP
172 100 -1 23852 0.0000 0 CAP
172 101 -1 27373 0.0000 0 CAP
172 102 -1 26472 0.0000 0 CAP
172 103 -1 26202 0.0000 0 CAP
172 104 -1 26627 0.0000 0 CAP
172 105 -1 26375 0.0000 0 CAP
172 106 -1 26910 0.0000 0 CAP
172 107 -1 26964 0.0000 0 CAP
172 108 -1 26697 0.0000 0 CAP
172 109 -1 20428 0.0000 0 CAP
172 110 -1 23210 0.0000 0 CAP
172 111 -1 24619 0.0000 0 CAP
172 112 -1 24459 0.0000 0 CAP
172 113 -1 22925 0.0000 0 CAP
172 114 -1 27692 0.0000 0 CAP
172 115 -1 27160 0.0000 0 CAP
172 116 -1 25895 0.0000 0 CAP
172 117 -1 26409 0.0000 0 CAP
172 118 -1 26752 0.0000 0 CAP
172 119 -1 26643 0.0000 0 CAP
172 120 -1 25755 0.0000 0 CAP
172 121 -1 27939 0.0000 0 CAP
172 122 -1 26022 0.0000 0 CAP
172 123 -1 27001 0.0000 0 CAP
172 124 -1 28327 0.0000 0 CAP
172 125 -1 28059 0.0000 0 CAP
172 126 -1 28207 0.0000 0 CAP
172 127 -1 26811 0.0000 0 CAP
172 128 -1 28082 0.0000 0 CAP
172 129 -1 24723 0.0000 0 CAP
172 130 -1 26547 0.0000 0 CAP
172 131 -1 26693 0.0000 0 CAP
172 132 -1 25214 0.0000 0 CAP
172 133 -1 26243 0.0000 0 CAP
172 134 -1 27567 0.0000 0 CAP
172 135 -1 27542 0.0000 0 CAP
172 136 -1 26179 0.0000 0 CAP
172 137 -1 26872 0.0000 0 CAP
172 138 -1 20550 0.0000 0 CAP
172 139 -1 22353 0.0000 0 CAP
172 140 -1 24531 0.0000 0 CAP
172 141 -1 26225 0.0000 0 CAP
172 142 -1 28211 0.0000 0 CAP
172 143 -1 20616 0.0000 0 CAP
172 144 -1 21305 0.0000 0 CAP
172 145 -1 20247 0.0000 0 CAP
172 146 -1 25039 0.0000 0 CAP
172 147 -1 24536 0.0000 0 CAP
172 148 -1 24621 0.0000 0 CAP
172 149 -1 24585 0.0000 0 CAP
172 150 -1 24540 0.0000 0 CAP
172 151 -1 23963 0.0000 0 CAP
172 152 -1 23461 0.0000 0 CAP
172 153 -1 24732 0.0000 0 CAP
172 154 -1 24933 0.0000 0 CAP
172 155 -1 24358 0.0000 0 CAP
172 156 -1 24161 0.0000 0 CAP
172 157 -1 24870 0.0000 0 CAP
172 158 -1 24452 0.0000 0 CAP
172 159 -1 24298 0.0000 0 CAP
172 160 -1 22303 0.0000 0 CAP
172 161 -1 22446 0.0000 0 CAP
172 162 -1 24885 0.0000 0 CAP
172 163 -1 23997 0.0000 0 CAP
172 164 -1 24184 0.0000 0 CAP
172 165 -1 24905 0.0000 0 CAP
172 166 -1 24436 0.0000 0 CAP
172 167 -1 24495 0.0000 0 CAP
172 168 -1 24738 0.0000 0 CAP
172 169 -1 24965 0.0000 0 CAP
172 170 -1 23252 0.0000 0 CAP
172 171 -1 23058 0.0000 0 CAP
172 172 -1 24614 0.0000 0 CAP
172 173 -1 24876 0.0000 0 CAP
172 174 -1 24581 0.0000 0 CAP
172 175 -1 24918 0.0000 0 CAP
172 176 -1 23913 0.0000 0 CAP
172 177 -1 23448 0.0000 0 CAP
172 178 -1 24978 0.0000 0 CAP
172 179 -1 25050 0.0000 0 CAP
172 180 -1 24098 0.0000 0 CAP
172 181 -1 23712 0.0000 0 CAP
172 182 -1 24660 0.0000 0 CAP
172 183 -1 24504 0.0000 0 CAP
172 184 -1 24809 0.0000 0 CAP
172 185 -1 24877 0.0000 0 CAP
172 186 -1 25024 0.0000 0 CAP
172 187 -1 25896 0.0000 0 CAP
172 188 -1 27201 0.0000 0 CAP
# row j=172 L=0.477778 n=189 KILL=0 CYCLE=0 FAT=0 CAP=189 certified=0 lambda[0.0000,0.0000]
173 0 -1 27201 0.0000 0 CAP
173 1 -1 26659 0.0000 0 CAP
173 2 -1 26662 0.0000 0 CAP
173 3 -1 26497 0.0000 0 CAP
173 4 -1 26739 0.0000 0 CAP
173 5 -1 26096 0.0000 0 CAP
173 6 -1 26815 0.0000 0 CAP
173 7 -1 26403 0.0000 0 CAP
173 8 -1 26538 0.0000 0 CAP
173 9 -1 26747 0.0000 0 CAP
173 10 -1 26668 0.0000 0 CAP
173 11 -1 25200 0.0000 0 CAP
173 12 -1 26521 0.0000 0 CAP
173 13 -1 26480 0.0000 0 CAP
173 14 -1 26337 0.0000 0 CAP
173 15 -1 26794 0.0000 0 CAP
173 16 -1 26740 0.0000 0 CAP
173 17 -1 24445 0.0000 0 CAP
173 18 -1 26744 0.0000 0 CAP
173 19 -1 26660 0.0000 0 CAP
173 20 -1 26642 0.0000 0 CAP
173 21 -1 26081 0.0000 0 CAP
173 22 -1 26488 0.0000 0 CAP
173 23 -1 26482 0.0000 0 CAP
173 24 -1 25522 0.0000 0 CAP
173 25 -1 26665 0.0000 0 CAP
173 26 -1 26662 0.0000 0 CAP
173 27 -1 23178 0.0000 0 CAP
173 28 -1 26659 0.0000 0 CAP
173 29 -1 25851 0.0000 0 CAP
173 30 -1 26538 0.0000 0 CAP
173 31 -1 26432 0.0000 0 CAP
173 32 -1 25863 0.0000 0 CAP
173 33 -1 26714 0.0000 0 CAP
173 34 -1 26656 0.0000 0 CAP
173 35 -1 26624 0.0000 0 CAP
173 36 -1 24982 0.0000 0 CAP
173 37 -1 26464 0.0000 0 CAP
173 38 -1 26296 0.0000 0 CAP
173 39 -1 26508 0.0000 0 CAP
173 40 -1 26151 0.0000 0 CAP
173 41 -1 26769 0.0000 0 CAP
173 42 -1 26706 0.0000 0 CAP
173 43 -1 21305 0.0000 0 CAP
173 44 -1 21305 0.0000 0 CAP
173 45 -1 20616 0.0000 0 CAP
173 46 -1 28211 0.0000 0 CAP
173 47 -1 26225 0.0000 0 CAP
173 48 -1 24531 0.0000 0 CAP
173 49 -1 20996 0.0000 0 CAP
173 50 -1 20430 0.0000 0 CAP
173 51 -1 20745 0.0000 0 CAP
173 52 -1 20878 0.0000 0 CAP
173 53 -1 21244 0.0000 0 CAP
173 54 -1 21543 0.0000 0 CAP
173 55 -1 20179 0.0000 0 CAP
173 56 -1 28295 0.0000 0 CAP
173 57 -1 20888 0.0000 0 CAP
173 58 -1 27546 0.0000 0 CAP
173 59 -1 21730 0.0000 0 CAP
173 60 -1 21836 0.0000 0 CAP
173 61 -1 21969 0.0000 0 CAP
173 62 -1 22257 0.0000 0 CAP
173 63 -1 21798 0.0000 0 CAP
173 64 -1 21944 0.0000 0 CAP
173 65 -1 20887 0.0000 0 CAP
173 66 -1 22147 0.0000 0 CAP
173 67 -1 21603 0.0000 0 CAP
173 68 -1 20310 0.0000 0 CAP
173 69 -1 20341 0.0000 0 CAP
173 70 -1 20326 0.0000 0 CAP
173 71 -1 28522 0.0000 0 CAP
173 72 -1 20814 0.0000 0 CAP
173 73 -1 20780 0.0000 0 CAP
173 74 -1 22925 0.0000 0 CAP
173 75 -1 24772 0.0000 0 CAP
173 76 -1 26478 0.0000 0 CAP
173 77 -1 25027 0.0000 0 CAP
173 78 -1 20735 0.0000 0 CAP
173 79 -1 28284 0.0000 0 CAP
173 80 -1 20520 0.0000 0 CAP
173 81 -1 20323 0.0000 0 CAP
173 82 -1 20240 0.0000 0 CAP
173 83 -1 20062 0.0000 0 CAP
173 84 -1 20424 0.0000 0 CAP
173 85 -1 28881 0.0000 0 CAP
173 86 -1 21053 0.0000 0 CAP
173 87 -1 20755 0.0000 0 CAP
173 88 -1 26114 0.0000 0 CAP
173 89 -1 28581 0.0000 0 CAP
173 90 -1 28378 0.0000 0 CAP
173 91 -1 27807 0.0000 0 CAP
173 92 -1 28195 0.0000 0 CAP
173 93 -1 27484 0.0000 0 CAP
173 94 -1 27484 0.0000 0 CAP
173 95 -1 28195 0.0000 0 CAP
173 96 -1 27807 0.0000 0 CAP
173 97 -1 28378 0.0000 0 CAP
173 98 -1 28581 0.0000 0 CAP
173 99 -1 26114 0.0000 0 CAP
173 100 -1 20755 0.0000 0 CAP
173 101 -1 21053 0.0000 0 CAP
173 102 -1 28881 0.0000 0 CAP
173 103 -1 20424 0.0000 0 CAP
173 104 -1 20062 0.0000 0 CAP
173 105 -1 20240 0.0000 0 CAP
173 106 -1 20323 0.0000 0 CAP
173 107 -1 20520 0.0000 0 CAP
173 108 -1 28284 0.0000 0 CAP
173 109 -1 20735 0.0000 0 CAP
173 110 -1 25027 0.0000 0 CAP
173 111 -1 26478 0.0000 0 CAP
173 112 -1 24772 0.0000 0 CAP
173 113 -1 22925 0.0000 0 CAP
173 114 -1 20780 0.0000 0 CAP
173 115 -1 20814 0.0000 0 CAP
173 116 -1 28522 0.0000 0 CAP
173 117 -1 20326 0.0000 0 CAP
173 118 -1 20341 0.0000 0 CAP
173 119 -1 20310 0.0000 0 CAP
173 120 -1 21603 0.0000 0 CAP
173 121 -1 22147 0.0000 0 CAP
173 122 -1 20887 0.0000 0 CAP
173 123 -1 21944 0.0000 0 CAP
173 124 -1 21798 0.0000 0 CAP
173 125 -1 22257 0.0000 0 CAP
173 126 -1 21969 0.0000 0 CAP
173 127 -1 21836 0.0000 0 CAP
173 128 -1 21730 0.0000 0 CAP
173 129 -1 27546 0.0000 0 CAP
173 130 -1 20888 0.0000 0 CAP
173 131 -1 28295 0.0000 0 CAP
173 132 -1 20179 0.0000 0 CAP
173 133 -1 21543 0.0000 0 CAP
173 134 -1 21244 0.0000 0 CAP
173 135 -1 20878 0.0000 0 CAP
173 136 -1 20745 0.0000 0 CAP
173 137 -1 20430 0.0000 0 CAP
173 138 -1 20996 0.0000 0 CAP
173 139 -1 24531 0.0000 0 CAP
173 140 -1 26225 0.0000 0 CAP
173 141 -1 28211 0.0000 0 CAP
173 142 -1 20616 0.0000 0 CAP
173 143 -1 21305 0.0000 0 CAP
173 144 -1 21305 0.0000 0 CAP
173 145 -1 26706 0.0000 0 CAP
173 146 -1 26769 0.0000 0 CAP
173 147 -1 26151 0.0000 0 CAP
173 148 -1 26508 0.0000 0 CAP
173 149 -1 26296 0.0000 0 CAP
173 150 -1 26464 0.0000 0 CAP
173 151 -1 24982 0.0000 0 CAP
173 152 -1 26624 0.0000 0 CAP
173 153 -1 26656 0.0000 0 CAP
173 154 -1 26714 0.0000 0 CAP
173 155 -1 25863 0.0000 0 CAP
173 156 -1 26432 0.0000 0 CAP
173 157 -1 26538 0.0000 0 CAP
173 158 -1 25851 0.0000 0 CAP
173 159 -1 26659 0.0000 0 CAP
173 160 -1 23178 0.0000 0 CAP
173 161 -1 26662 0.0000 0 CAP
173 162 -1 26665 0.0000 0 CAP
173 163 -1 25522 0.0000 0 CAP
173 164 -1 26482 0.0000 0 CAP
173 165 -1 26488 0.0000 0 CAP
173 166 -1 26081 0.0000 0 CAP
173 167 -1 26642 0.0000 0 CAP
173 168 -1 26660 0.0000 0 CAP
173 169 -1 26744 0.0000 0 CAP
173 170 -1 24445 0.0000 0 CAP
173 171 -1 26740 0.0000 0 CAP
173 172 -1 26794 0.0000 0 CAP
173 173 -1 26337 0.0000 0 CAP
173 174 -1 26480 0.0000 0 CAP
173 175 -1 26521 0.0000 0 CAP
173 176 -1 25200 0.0000 0 CAP
173 177 -1 26668 0.0000 0 CAP
173 178 -1 26747 0.0000 0 CAP
173 179 -1 26538 0.0000 0 CAP
173 180 -1 26403 0.0000 0 CAP
173 181 -1 26815 0.0000 0 CAP
173 182 -1 26096 0.0000 0 CAP
173 183 -1 26739 0.0000 0 CAP
173 184 -1 26497 0.0000 0 CAP
173 185 -1 26662 0.0000 0 CAP
173 186 -1 26659 0.0000 0 CAP
173 187 -1 27201 0.0000 0 CAP
# row j=173 L=0.480556 n=188 KILL=0 CYCLE=0 FAT=0 CAP=188 certified=0 lambda[0.0000,0.0000]
174 0 -1 28096 0.0000 0 CAP
174 1 -1 28303 0.0000 0 CAP
174 2 -1 28300 0.0000 0 CAP
174 3 -1 28469 0.0000 0 CAP
174 4 -1 28379 0.0000 0 CAP
174 5 -1 28275 0.0000 0 CAP
174 6 -1 28294 0.0000 0 CAP
174 7 -1 29211 0.0000 0 CAP
174 8 -1 28241 0.0000 0 CAP
174 9 -1 28453 0.0000 0 CAP
174 10 -1 28681 0.0000 0 CAP
174 11 -1 27906 0.0000 0 CAP
174 12 -1 28091 0.0000 0 CAP
174 13 -1 28270 0.0000 0 CAP
174 14 -1 28267 0.0000 0 CAP
174 15 -1 29038 0.0000 0 CAP
174 16 -1 28199 0.0000 0 CAP
174 17 -1 27658 0.0000 0 CAP
174 18 -1 28459 0.0000 0 CAP
174 19 -1 28612 0.0000 0 CAP
174 20 -1 28270 0.0000 0 CAP
174 21 -1 28175 0.0000 0 CAP
174 22 -1 28073 0.0000 0 CAP
174 23 -1 27888 0.0000 0 CAP
174 24 -1 28254 0.0000 0 CAP
